% # columns="iteration, evaluation, void, void, void, xmean", seed=509605, Wed Apr  8 20:39:51 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 9.807452822014346 16.262577227063023 0.6395739951551258 0.24375747724976893 14.306675316907883 23.609928418921648 0.6268089139216835 0.13044538127558128
2 20 0 0 0 9.637700818463037 16.17789801542741 0.9598573048203699 0.08935987979922488 14.522315866823929 23.72312638379259 1.3091754277164616 0.18980391550683462
3 30 0 0 0 9.369531745772631 16.2645905995544 1.1773566165948397 0.055014642082926744 14.64698189943428 23.867559448394733 1.1840118093327325 0.17229014046114638
4 40 0 0 0 8.98093554767622 16.21522859903311 1.0300527502432 0.07099844026084544 14.604538634706872 23.90268329010465 1.1486602611599972 0.12777419362573014
5 50 0 0 0 9.079859909492273 16.436288103231803 1.2002653405138421 -0.0005462027110122308 14.625073372705172 23.618084092226766 1.1234566494992437 -0.002793571234968373
6 60 0 0 0 9.437125994463173 16.51239529112999 0.9881753337408055 0.09559174654921435 14.376019522356273 23.747015237245627 1.2021783653697093 -0.0367599129936885
7 70 0 0 0 9.739830757832058 16.54377678228271 1.1396900529732057 0.0789910175226586 14.444835155075154 23.642757215404288 1.2415807062147066 0.0380034341920034
8 80 0 0 0 9.997080654111368 16.633641179860163 1.0300182896400734 0.024602202824701172 14.391858784081144 23.573765931908476 1.2308478890320482 -0.005601492353891291
9 90 0 0 0 10.181472241340492 16.443858258970607 1.1231712727851313 -0.11489098587565875 14.203001251443675 23.690421718436298 0.9630437423372987 -0.08496389364430806
10 100 0 0 0 10.438421071005951 16.53991981029623 1.122521688929019 -0.12961961113056997 14.299445513623576 23.725252905804574 1.1919610125414128 0.016640430337303003
11 110 0 0 0 10.599528733617863 16.439707724423485 1.032182355072218 -0.05975208001413278 14.049684224881801 23.439998957627072 0.9198250016474072 -0.046552227679954886
12 120 0 0 0 10.700489948120012 16.149529709351448 1.1300310781865022 0.02250389901564763 14.141108940477093 23.323544762797525 0.929281370424756 -0.04861931113558435
13 130 0 0 0 10.76689729344741 16.20114064258354 1.2542784342688056 0.003659230215777267 14.15895169464701 23.394347752108523 1.0058668594966618 0.00857212684359391
14 140 0 0 0 10.544223821002038 16.473207409193197 1.2836807351594905 -0.05599730521191164 14.122363969727148 23.20014364715116 1.177901159411979 0.052702806766448056
