% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=841059, Wed Apr  1 10:13:27 2020, <python>{}</python>
1 10 0.4891896240444322 0 0 0.4913813478521036 0.5068263876908423 0.4746535249985951 0.46738479022550267 0.4948157137016199 0.5158516105718173 0.48454137213343573 0.4875891611118622
2 20 0.47644718660114954 0 0 0.4735423268030648 0.501980867041674 0.43817679070316473 0.4556190831655923 0.4819379430013888 0.5150838245905555 0.4511468064486606 0.4704110682273342
3 30 0.4579456174945867 0 0 0.45526384893181826 0.4696757711697582 0.404893679684104 0.4429814999764584 0.4514779956447114 0.5081144163309769 0.42962315628695785 0.4383066153261372
4 40 0.4649585057838481 0 0 0.4745752822070055 0.49362255811926237 0.39107530316071304 0.43309302916302755 0.47441686287333207 0.5275682148254576 0.431001864765385 0.43058278674405853
5 50 0.4011869367862869 0 0 0.40536333751746506 0.42231842317855867 0.32885929780547746 0.3625147405452946 0.4140562135395305 0.45761956345198196 0.3621209012743947 0.3620992250079592
6 60 0.3759758255358218 0 0 0.3786275044745767 0.39928723034267943 0.29728854366870017 0.3342314682901653 0.4036612317977583 0.4231569786213159 0.31860565500931043 0.33826491872416525
7 70 0.34434515886749084 0 0 0.3423506893874985 0.3602459163233493 0.2557639545758907 0.2997188276394337 0.37553191141688685 0.39329533668537764 0.30357030777123145 0.29353245256423194
8 80 0.32021313345189273 0 0 0.3116785839812867 0.33060983122269244 0.23502149480586165 0.27018024318883027 0.34292233180034964 0.3644174642149218 0.27474902767752135 0.2753772018093415
9 90 0.29161786228271785 0 0 0.2768717397132843 0.30084760089406976 0.2075063488751946 0.24347674125775917 0.31493586167340404 0.3421835514615565 0.24203158160757413 0.2417680891281523
10 100 0.2649742789291662 0 0 0.2514470895335662 0.26453433913085833 0.18969995973017215 0.2243486980810111 0.27889201509577277 0.3121043117690139 0.20550511476520905 0.21198335561157658
11 110 0.23532923526810196 0 0 0.22503457039842595 0.22895476475853047 0.16689605010537203 0.19783016815818588 0.2498657744192767 0.272074025968381 0.1850516835006865 0.17515908954800355
12 120 0.23313636492526837 0 0 0.2223172060661023 0.22067859963251132 0.1595409230639575 0.19119846563178747 0.2440174294198578 0.2752310221378738 0.1985572698727671 0.16993157656860047
13 130 0.22707661378456082 0 0 0.21874809006208315 0.21243566877731948 0.15131264563048763 0.18742261687551295 0.2453556663005381 0.25427643633076974 0.19748512180481018 0.16654034153341343
14 140 0.19668697762019113 0 0 0.18867003402439084 0.17964214323141123 0.1271069450000825 0.15331714733267016 0.20993068837189094 0.22139077023408024 0.17290981092640528 0.13793004232956413
15 150 0.19822649091058994 0 0 0.18527882504410073 0.18321583271188946 0.12944130927473227 0.1497638725123639 0.21410723203639387 0.22325011277739587 0.17852057911747857 0.1387332567841435
16 160 0.18579446335922 0 0 0.17317463959475884 0.17151344901582719 0.11853057916352579 0.13200340601567626 0.1945847797033292 0.20892753696972613 0.1718200814420081 0.12318448164273947
17 170 0.17144358444652208 0 0 0.15880544828999227 0.1537079533559544 0.1096552779430216 0.1215498666629691 0.17825223377134425 0.19270575263620898 0.15216417426228662 0.11346171105556972
18 180 0.16605424115415737 0 0 0.15148985946462007 0.15059998700851104 0.10648172329307856 0.12032513437196336 0.16861570437172557 0.1825894094789266 0.1394755157653352 0.1079628587547166
19 190 0.17033477263992253 0 0 0.15599420129360028 0.156148883687826 0.11010007570741605 0.12318840014296906 0.18442867408644698 0.18969152547932241 0.13557519311001962 0.10835531456907004
20 200 0.16554863726904728 0 0 0.15050380956903422 0.15295732179921626 0.11018039401866475 0.12033335062278107 0.18432652307396064 0.18170333295849095 0.132328372242762 0.10155088803611872
21 210 0.17435073527862102 0 0 0.1625650925344329 0.1560278275614887 0.11562435203713056 0.13114586788528285 0.19490997163032597 0.1927937811236169 0.13467068347330516 0.10472194109249089
22 220 0.2070182405715627 0 0 0.20238984258643486 0.18959929148117283 0.13533937107426383 0.15584869572869398 0.2309951927205678 0.23245827422919169 0.14765702378883158 0.1289489781242015
23 230 0.21615307797265393 0 0 0.21947362863035166 0.1920051851107451 0.13286688105706737 0.1685617525212722 0.2374509407543117 0.23778822204415986 0.15308393354221264 0.13509280801375792
24 240 0.19684402557416547 0 0 0.20005953506922497 0.17707116071797904 0.11825050273603113 0.15170986853940907 0.21312241414326502 0.21786903535415447 0.12881871039358833 0.12082071943433936
