% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=509605, Wed Apr  8 20:39:51 2020, <python>{}</python>
1 10 0.4579760725210298 1.0000437509570452 461.18287636286146 4.6118287636286146e+02 893.3462868112628 1730.8932251259598   
2 20 0.48227340583899375 1.19143125523651 357.8370239649114 3.5783702396491140e+02 916.5611205926903 1503.2783809923756   
3 30 0.47590264643462327 1.4563805096059257 357.69676164950863 3.5769676164950863e+02 621.7272251962873 1344.1130113356164   
4 40 0.45020905974955067 1.5776066526074009 336.84195894554574 3.3684195894554574e+02 761.1535337690713 1314.1262385595978   
5 50 0.4098589493669177 1.609261239019033 323.70259819875463 3.2370259819875463e+02 587.3226917402734 955.6680917812091   
6 60 0.3613027063008541 1.6905861912395312 323.70259819875463 3.4802569856155708e+02 437.6392563699444 652.9026853583896   
7 70 0.33544212626282793 1.7377115284192657 323.70259819875463 3.2391114542384656e+02 387.40540552861586 779.7157011071614   
8 80 0.324034573933346 1.8026556968573777 313.9862831237134 3.1398628312371341e+02 484.1168255948353 672.1572181861801   
9 90 0.323754533181655 1.8284015201126118 285.6545852279244 2.8565458522792437e+02 323.35452991014506 427.1435993362094   
10 100 0.31777905173723275 1.9186019662885276 281.99624829826155 2.8199624829826155e+02 363.2027717731821 619.6736247077034   
11 110 0.31516702690716714 2.136521410017622 280.7067992304229 2.8070679923042292e+02 336.66642381223147 540.0649451497583   
12 120 0.32077049738486213 2.2343447544414627 280.7067992304229 2.8481662276455938e+02 363.7357618338358 487.52984106234254   
13 130 0.29803875664380913 2.490317376521327 280.7067992304229 2.8361334691317245e+02 403.95446234431097 549.1250664663319   
14 140 0.27530387595992806 2.6250277953328736 280.7067992304229 2.9840865794893369e+02 363.42787162176126 551.4171640025277   
15 150 0.2603986768104788 2.578368226938892 280.7067992304229 2.8653819802818691e+02 346.20225285858294 456.15133428753774   
16 160 0.23714493078214133 2.701773931269346 278.55051182914065 2.7855051182914065e+02 300.5779970840895 389.6897740215394   
17 170 0.2331458566472993 2.729953857246561 278.55051182914065 2.9509712559876101e+02 336.93587152284624 381.3789886712736   
18 180 0.2182416547156925 2.7655236317693657 278.55051182914065 3.0151546582083398e+02 343.1166655174518 428.54688049168215   
19 190 0.1974315271915535 2.7194549220646396 278.55051182914065 2.8001823102765559e+02 310.4633795622404 477.11263142850265   
20 200 0.19565494310520362 2.7189326986421074 278.55051182914065 2.9796680847603687e+02 325.2158660239576 451.28695614116407   
21 210 0.19051926319644574 2.9204657131019984 278.55051182914065 2.9279705463479166e+02 316.62887095470614 354.47828420431244   
22 220 0.19151331885667497 3.0577411002657047 278.55051182914065 2.8292053253656445e+02 321.23401794672077 371.32094857770164   
23 230 0.19516264771064573 2.8570585242361073 277.5019201575269 2.7750192015752691e+02 323.31041435836505 387.28255814271176   
24 240 0.1926529514537295 2.9472201278099774 277.5019201575269 2.7950723016458608e+02 332.4968455837971 388.4436192262042   
